628	1.458952
629	1.45892
630	1.458888
631	1.458856
632	1.458825
633	1.458794
634	1.458762
635	1.458731
636	1.4587
637	1.458669
638	1.458638
639	1.458608
640	1.458577
641	1.458547
642	1.458516
643	1.458486
644	1.458456
645	1.458426
646	1.458396
647	1.458366
648	1.458337
649	1.458307
650	1.458278
651	1.458248
652	1.458219
653	1.45819
654	1.458161
655	1.458132
656	1.458103
657	1.458074
658	1.458046
659	1.458017
660	1.457989
661	1.45796
662	1.457932
663	1.457904
664	1.457876
665	1.457848
666	1.45782
667	1.457793
668	1.457765
669	1.457737
670	1.45771
671	1.457682
672	1.457655
673	1.457628
674	1.457601
675	1.457574
676	1.457547
677	1.45752
678	1.457493
679	1.457467
680	1.45744
681	1.457414
682	1.457387
683	1.457361
684	1.457335
685	1.457309
686	1.457282
687	1.457256
688	1.457231
689	1.457205
690	1.457179
691	1.457153
692	1.457128
693	1.457102
694	1.457077
695	1.457052
696	1.457026
697	1.457001
698	1.456976
699	1.456951
700	1.456926
701	1.456901
702	1.456876
703	1.456852
704	1.456827
705	1.456802
706	1.456778
707	1.456754
708	1.456729
709	1.456705
710	1.456681
711	1.456657
712	1.456633
713	1.456609
714	1.456585
715	1.456561
716	1.456537
717	1.456513
718	1.45649
719	1.456466
720	1.456443
721	1.456419
722	1.456396
723	1.456372
724	1.456349
725	1.456326
726	1.456303
727	1.45628
728	1.456257
729	1.456234
730	1.456211
731	1.456188
732	1.456165
733	1.456143
734	1.45612
735	1.456098
736	1.456075
737	1.456053
738	1.45603
739	1.456008
740	1.455986
741	1.455964
742	1.455941
743	1.455919
744	1.455897
745	1.455875
746	1.455853
747	1.455832
748	1.45581
749	1.455788
750	1.455766
751	1.455745
752	1.455723
753	1.455702
754	1.45568
755	1.455659
756	1.455637
757	1.455616
758	1.455595
759	1.455574
760	1.455553
761	1.455531
762	1.45551
763	1.455489
764	1.455469
765	1.455448
766	1.455427
767	1.455406
768	1.455385
769	1.455365
770	1.455344
771	1.455323
772	1.455303
773	1.455282
774	1.455262
775	1.455241
776	1.455221
777	1.455201
778	1.455181
779	1.45516
780	1.45514
781	1.45512
782	1.4551
783	1.45508
784	1.45506
785	1.45504
786	1.45502
787	1.455
788	1.45498
789	1.454961
790	1.454941
791	1.454921
792	1.454902
793	1.454882
794	1.454863
795	1.454843
796	1.454824
797	1.454804
798	1.454785
799	1.454765
800	1.454746
801	1.454727
802	1.454708
803	1.454689
804	1.454669
805	1.45465
806	1.454631
807	1.454612
808	1.454593
809	1.454574
810	1.454555
811	1.454536
812	1.454518
813	1.454499
814	1.45448
815	1.454461
816	1.454443
817	1.454424
818	1.454406
819	1.454387
820	1.454368
821	1.45435
822	1.454331
823	1.454313
824	1.454295
825	1.454276
826	1.454258
827	1.45424
828	1.454221
829	1.454203
830	1.454185
831	1.454167
832	1.454149
833	1.454131
834	1.454113
835	1.454095
836	1.454077
837	1.454059
838	1.454041
839	1.454023
840	1.454005
841	1.453987
842	1.453969
843	1.453952
844	1.453934
845	1.453916
846	1.453899
847	1.453881
848	1.453863
849	1.453846
850	1.453828
851	1.453811
852	1.453793
853	1.453776
854	1.453758
855	1.453741
856	1.453724
857	1.453706
858	1.453689
859	1.453672
860	1.453654
861	1.453637
862	1.45362
863	1.453603
864	1.453586
865	1.453569
866	1.453552
867	1.453534
868	1.453517
869	1.4535
870	1.453483
871	1.453467
872	1.45345
873	1.453433
874	1.453416
875	1.453399
876	1.453382
877	1.453365
878	1.453349
879	1.453332
880	1.453315
881	1.453298
882	1.453282
883	1.453265
884	1.453249
885	1.453232
886	1.453215
887	1.453199
888	1.453182
889	1.453166
890	1.453149
891	1.453133
892	1.453116
893	1.4531
894	1.453084
895	1.453067
896	1.453051
897	1.453035
898	1.453018
899	1.453002
900	1.452986
901	1.45297
902	1.452953
903	1.452937
904	1.452921
905	1.452905
906	1.452889
907	1.452873
908	1.452857
909	1.45284
910	1.452824
911	1.452808
912	1.452792
913	1.452776
914	1.452761
915	1.452745
916	1.452729
917	1.452713
918	1.452697
919	1.452681
920	1.452665
921	1.452649
922	1.452634
923	1.452618
924	1.452602
925	1.452586
926	1.452571
927	1.452555
928	1.452539
929	1.452524
930	1.452508
931	1.452492
932	1.452477
933	1.452461
934	1.452446
935	1.45243
936	1.452415
937	1.452399
938	1.452384
939	1.452368
940	1.452353
941	1.452337
942	1.452322
943	1.452306
944	1.452291
945	1.452275
946	1.45226
947	1.452245
948	1.452229
949	1.452214
950	1.452199
951	1.452183
952	1.452168
953	1.452153
954	1.452138
955	1.452123
956	1.452107
957	1.452092
958	1.452077
959	1.452062
960	1.452047
961	1.452031
962	1.452016
963	1.452001
964	1.451986
965	1.451971
966	1.451956
967	1.451941
968	1.451926
969	1.451911
970	1.451896
971	1.451881
972	1.451866
973	1.451851
974	1.451836
975	1.451821
976	1.451806
977	1.451792
978	1.451777
979	1.451762
980	1.451747
981	1.451732
982	1.451717
983	1.451702
984	1.451688
985	1.451673
986	1.451658
987	1.451643
988	1.451628
989	1.451614
990	1.451599
991	1.451584
992	1.45157
993	1.451555
994	1.45154
995	1.451526
996	1.451511
997	1.451496
998	1.451482
999	1.451467
1000	1.451452
1006	1.451365
1012	1.451278
1018	1.451191
1024	1.451105
1030	1.451019
1036	1.450933
1042	1.450848
1048	1.450763
1054	1.450679
1060	1.450594
1066	1.45051
1072	1.450426
1078	1.450343
1084	1.450259
1090	1.450176
1096	1.450093
1102	1.45001
1108	1.449928
1114	1.449845
1120	1.449763
1126	1.449681
1132	1.449599
1138	1.449517
1144	1.449435
1150	1.449354
1156	1.449272
1162	1.449191
1168	1.44911
1174	1.449028
1180	1.448947
1186	1.448866
1192	1.448785
1198	1.448704
1204	1.448623
1210	1.448543
1216	1.448462
1222	1.448381
1228	1.4483
1234	1.448219
1240	1.448139
1246	1.448058
1252	1.447977
1258	1.447896
1264	1.447816
1270	1.447735
1276	1.447654
1282	1.447573
1288	1.447492
1294	1.447412
1300	1.447331
1306	1.44725
1312	1.447168
1318	1.447087
1324	1.447006
1330	1.446925
1336	1.446844
1342	1.446762
1348	1.446681
1354	1.446599
1360	1.446517
1366	1.446436
1372	1.446354
1378	1.446272
1384	1.44619
1390	1.446108
1396	1.446026
1402	1.445943
1408	1.445861
1414	1.445778
1420	1.445696
1426	1.445613
1432	1.44553
1438	1.445447
1444	1.445363
1450	1.44528
1456	1.445197
1462	1.445113
1468	1.445029
1474	1.444945
1480	1.444861
1486	1.444777
1492	1.444692
1498	1.444608
1504	1.444523
1510	1.444438
1516	1.444353
1522	1.444268
1528	1.444183
1534	1.444097
1540	1.444012
1546	1.443926
1552	1.44384
1558	1.443754
1564	1.443667
1570	1.443581
1576	1.443494
1582	1.443407
1588	1.44332
1594	1.443233
1600	1.443145
1606	1.443058
1612	1.44297
1618	1.442882
1624	1.442793
1630	1.442705
1636	1.442616
1642	1.442527
1648	1.442438
1654	1.442349
1660	1.44226
1666	1.44217
1672	1.44208
1678	1.44199
1684	1.4419
1690	1.441809
1696	1.441718
1702	1.441628
1708	1.441536
1714	1.441445
1720	1.441353
1726	1.441262
1732	1.44117
1738	1.441077
1744	1.440985
1750	1.440892
1756	1.440799
1762	1.440706
1768	1.440613
1774	1.440519
1780	1.440425
1786	1.440331
1792	1.440237
1798	1.440143
1804	1.440048
1810	1.439953
1816	1.439858
1822	1.439762
1828	1.439667
1834	1.439571
1840	1.439474
1846	1.439378
1852	1.439281
1858	1.439185
1864	1.439087
1870	1.43899
1876	1.438892
1882	1.438795
1888	1.438697
1894	1.438598
1900	1.4385
1906	1.438401
1912	1.438302
1918	1.438202
1924	1.438103
1930	1.438003
1936	1.437903
1942	1.437803
1948	1.437702
1954	1.437601
1960	1.4375
1966	1.437399
1972	1.437297
1978	1.437195
1984	1.437093
1990	1.436991
1996	1.436888
2002	1.436786
2008	1.436682
2014	1.436579
2020	1.436476
2026	1.436372
2032	1.436267
2038	1.436163
2044	1.436058
2050	1.435953
2056	1.435848
2062	1.435743
2068	1.435637
2074	1.435531
2080	1.435425
2086	1.435318
2092	1.435211
2098	1.435104
2104	1.434997
2110	1.43489
2116	1.434782
2122	1.434674
2128	1.434565
2134	1.434457
2140	1.434348
2146	1.434238
2152	1.434129
2158	1.434019
2164	1.433909
2170	1.433799
2176	1.433688
2182	1.433578
2188	1.433467
2194	1.433355
2200	1.433244
2206	1.433132
2212	1.43302
2218	1.432907
2224	1.432794
2230	1.432681
2236	1.432568
2242	1.432454
2248	1.432341
2254	1.432227
2260	1.432112
2266	1.431998
2272	1.431883
2278	1.431767
2284	1.431652
2290	1.431536
2296	1.43142
2302	1.431304
2308	1.431187
2314	1.43107
2320	1.430953
2326	1.430836
2332	1.430718
2338	1.4306
2344	1.430482
2350	1.430363
2356	1.430244
2362	1.430125
2368	1.430006
2374	1.429886
2380	1.429766
2386	1.429646
2392	1.429525
2398	1.429404
2404	1.429283
2410	1.429162
2416	1.42904
2422	1.428918
2428	1.428796
2434	1.428673
2440	1.42855
2446	1.428427
2452	1.428304
2458	1.42818
2464	1.428056
2470	1.427932
2476	1.427807
2482	1.427683
2488	1.427557
2494	1.427432
2500	1.427306
